ASV,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,domain,phylum,class,order,family,genus,species,direction,significant
ASV_732,15.283093283517955,0.7815748987980952,3.045739301766739,0.2566125401293301,0.7974778934803941,NA,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,NA,Not tested or unresolved,FALSE
ASV_1647,6.819089481419044,0.7809033727980897,3.046473669985366,0.25633025503937507,0.7976958373112393,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1837,6.680301122806595,-0.7724152468526831,2.9540254345463057,-0.26147887483281423,0.7937232384421795,NA,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,NA,NA,Not tested or unresolved,FALSE
ASV_1490,6.7090623630001875,0.7697814842754581,3.04813020127783,0.252542192571942,0.800622005723893,NA,Bacteria,Dependentiae,Babeliae,Babeliales,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1047,14.884998774745974,-0.7676716084684315,3.043208344824963,-0.2522573289383464,0.800842168334341,NA,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1669,7.656603192473146,0.7568390324949829,3.0014790244681673,0.25215536284785045,0.8009209787320191,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1117,13.552545927456826,0.7408366518897659,2.9925283614268103,0.24756211551376633,0.8044732258083989,NA,Bacteria,Planctomycetota,OM190,Incertae Sedis_134,Incertae sedis (Planctomycetota),Incertae Sedis_714,NA,Not tested or unresolved,FALSE
ASV_1733,6.045768522895675,-0.6822838977098855,3.1004112358012184,-0.22006238715412457,0.8258225674523991,NA,Bacteria,Planctomycetota,OM190,Incertae Sedis_134,Incertae sedis (Planctomycetota),Incertae Sedis_714,NA,Not tested or unresolved,FALSE
ASV_2142,4.31988023615511,-0.6754428573415037,3.1008222546158053,-0.21782701550727604,0.8275638946107857,NA,Bacteria,Myxococcota,Polyangiia,Nannocystales_2,Nannocystaceae_2,Incertae Sedis_612,NA,Not tested or unresolved,FALSE
ASV_934,13.164563268879157,-0.6598778161442356,2.992228450740571,-0.22053056008504868,0.8254579746544675,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1317,8.070268115724284,-0.6452588687988274,3.0443497629050844,-0.21195293545479027,0.8321437521204826,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1272,8.484801217218063,0.6447255714849588,3.0465708064827175,0.21162336687303124,0.8324008780604644,NA,Bacteria,Pseudomonadota,Gammaproteobacteria_2,Pseudomonadales_2,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_976,13.17752837333413,0.6263787965955457,3.0442911901279124,0.20575521770938973,0.8369821237441689,NA,Bacteria,Dependentiae,Babeliae,Babeliales,Incertae sedis (Dependentiae),Incertae Sedis_536,NA,Not tested or unresolved,FALSE
ASV_1786,6.162170753287759,-0.6087680986563052,2.950994327050158,-0.2062925343759761,0.8365624098253661,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_871,16.168902733892825,-0.6002403067485805,2.9412040941015256,-0.20407978757827105,0.8382911491179943,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2128,5.140369700088687,-0.5908065112137071,3.048236308289272,-0.19381913062549894,0.8463175069810317,NA,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales_2,Rubritaleaceae_2,Roseibacillus_2,NA,Not tested or unresolved,FALSE
ASV_1460,6.07374535882419,-0.5887944758385155,3.0505007696264608,-0.19301567850796328,0.8469466892976919,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1558,7.967938509742237,-0.585854679334605,3.0476803278282634,-0.19222970138475032,0.8475622813915569,NA,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Membranihabitans,NA,Not tested or unresolved,FALSE
ASV_2897,2.72789542712606,-0.5849859815603563,3.0538464605678017,-0.19155710318572788,0.8480891468463493,NA,Bacteria,Pseudomonadota,Alphaproteobacteria_2,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1726,10.481003429956015,-0.5836337548568835,3.0474951244205006,-0.19151261315565352,0.8481239995588277,NA,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Not tested or unresolved,FALSE
ASV_1585,9.960234996738619,-0.571854387330603,3.044862704013264,-0.18780958056889516,0.8510259252054664,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2406,5.408731045821466,-0.5696172645186196,3.101188176174236,-0.18367710443850746,0.8542667713140334,NA,Bacteria,Acidobacteriota,Subgroup 22,Incertae Sedis_29,Incertae sedis (Acidobacteriota),Incertae Sedis_110,NA,Not tested or unresolved,FALSE
ASV_1142,16.487621707434382,-0.5685965553110349,3.04345767446373,-0.1868258461689381,0.8517971813849252,NA,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Not tested or unresolved,FALSE
ASV_1888,7.554753712901451,-0.5678178150781912,3.046248461624683,-0.18639904861054957,0.8521318384549479,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2893,3.5125063770173606,-0.5668627915237335,3.0507582655130467,-0.1858104583151573,0.852593402810025,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1788,5.488933529410975,-0.5607409896545698,3.1004657111988383,-0.1808570201660935,0.856479805379587,NA,Bacteria,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2283,5.311579452896404,-0.5582912814494569,3.0495832399879093,-0.1830713371351262,0.8547420453258354,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1156,10.43788202930256,-0.5553584542167309,3.09994532486304,-0.17915104816929875,0.8578190996860282,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1501,8.540708451062523,-0.5548527536468,3.0482598211619174,-0.18202278880390993,0.855564841767277,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1008,12.396274789622716,-0.5536462836420749,3.099854092746996,-0.17860398169626446,0.8582486678226475,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2065,6.761637695542911,-0.5531675452053518,3.0463631283079233,-0.18158293082827723,0.8559100453686245,NA,Bacteria,Pseudomonadota,Gammaproteobacteria_2,Gammaproteobacteria Incertae Sedis_2,Unknown Family_7,Incertae Sedis_907,NA,Not tested or unresolved,FALSE
ASV_1767,5.846797423578645,0.5410491357411192,3.047204776870102,0.17755588329605176,0.8590717739347506,NA,Bacteria,Pseudomonadota,Alphaproteobacteria_2,Kiloniellales_2,Kiloniellaceae_2,Pelagibius_2,NA,Not tested or unresolved,FALSE
ASV_763,13.218707136537306,0.5324228623189594,3.0445095614792828,0.17487968146181906,0.8611741760765868,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2478,4.006363309940973,-0.5258983926773193,3.0484186744797825,-0.17251514599354195,0.8630325550888656,NA,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,Incertae Sedis_331,NA,Not tested or unresolved,FALSE
ASV_917,12.47991495769749,0.5255151709510525,3.0441110354568046,0.17263337796487202,0.8629396139606965,NA,Bacteria,Pseudomonadota,Gammaproteobacteria_2,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1646,8.301878882943889,-0.5213518633316478,3.0447257702151944,-0.1712311395764223,0.8640420232258393,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1391,10.790015182726561,-0.5193203447598806,3.044491915388055,-0.17057701553912236,0.8645563719675153,NA,Bacteria,Pseudomonadota,Alphaproteobacteria_2,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1857,6.9824884609114495,-0.5187231436203726,3.0456785737414833,-0.1703144737900375,0.8647628291169647,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1176,14.222001155655738,-0.5181793841405605,3.0443197118901684,-0.17021188087332373,0.8648435084756856,NA,Bacteria,Pseudomonadota,Gammaproteobacteria_2,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1325,8.019241524001414,-0.5153052613616965,3.0446809091067193,-0.1692477066547122,0.8656018065234953,NA,Bacteria,Planctomycetota,OM190,Incertae Sedis_134,Incertae sedis (Planctomycetota),Incertae Sedis_714,NA,Not tested or unresolved,FALSE
ASV_2222,3.5559606542953235,-0.5152603565146548,3.0489238205355225,-0.16899745183667886,0.8657986457117893,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2118,3.6944365952224194,-0.5113918058505944,3.048816459497897,-0.16773453326698926,0.8667921274450856,NA,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Pseudobdellovibrionaceae,OM27 clade_2,NA,Not tested or unresolved,FALSE
ASV_2776,2.4886375769077413,-0.5106994276652004,3.1018753037996185,-0.16464215277758684,0.8692256508218248,NA,Bacteria,Bacteroidota,Bacteroidia,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1613,7.9032945570161655,-0.5075133883453459,3.0473815295221245,-0.16654081001302506,0.8677313698287692,NA,Bacteria,Dependentiae,Babeliae,Babeliales,Babeliaceae,Incertae Sedis_535,NA,Not tested or unresolved,FALSE
ASV_1234,9.378550047478576,-0.5060622092330087,3.100001036390331,-0.1632458193698774,0.8703248914018399,NA,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Not tested or unresolved,FALSE
ASV_2005,4.519272023499294,-0.503232041417025,3.0480198301615693,-0.16510130165076706,0.8688642485025878,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_896,15.24838125707866,0.5031610656515836,3.0436930480303794,0.16531268354316703,0.8686978761466373,NA,Bacteria,Planctomycetota,BD7-11,Incertae Sedis_132,Incertae sedis (Planctomycetota),Incertae Sedis_708,NA,Not tested or unresolved,FALSE
ASV_1637,3.8824936605274067,-0.5030168955332228,3.0482904199327714,-0.1650160667907478,0.8689313359509472,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2177,4.035828871746026,-0.5021590091181447,3.048790278330415,-0.1647076260664076,0.8691741142343011,NA,Bacteria,Actinomycetota,Acidimicrobiia_2,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2395,4.213152045591858,-0.4998256458549824,3.0477681296065064,-0.16399726770537307,0.8697332947460348,NA,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1093,14.21514119602267,-0.49903200916903884,3.043272299139938,-0.16397875711288495,0.8697478668024174,NA,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup 9,Incertae sedis (Acidobacteriota),Incertae Sedis_116,NA,Not tested or unresolved,FALSE
ASV_2254,3.0747061389642036,-0.4988928209414348,3.0516875730565927,-0.1634809622538588,0.8701397614181865,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1665,7.667252278947288,-0.4978316711661015,3.044949404966705,-0.16349423420766002,0.8701293125086549,NA,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup 17,Incertae sedis (Acidobacteriota),Incertae Sedis_115,NA,Not tested or unresolved,FALSE
ASV_891,12.790849406555973,0.4977523161988954,3.0437827181467236,0.1635308306441674,0.8701005005265579,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1194,9.930118989449033,-0.49695064739351086,3.0443414174655223,-0.16323748858865922,0.8703314504268409,NA,Bacteria,Pseudomonadota,Alphaproteobacteria_2,Hyphomicrobiales,Rhizobiaceae_2,NA,NA,Not tested or unresolved,FALSE
ASV_1182,9.785590964801658,-0.49502560156153635,3.0441918569664477,-0.16261314162203686,0.8708230392060976,NA,Bacteria,Acidobacteriota,AT-s3-28,Incertae Sedis_17,Incertae sedis (Acidobacteriota),Incertae Sedis_91,NA,Not tested or unresolved,FALSE
ASV_2143,5.248308145711762,-0.4948071715039662,3.0463948073490914,-0.1624238494335332,0.8709720910673382,NA,Bacteria,Pseudomonadota,Alphaproteobacteria_2,Rhodobacterales_2,Paracoccaceae,NA,NA,Not tested or unresolved,FALSE
ASV_1996,5.913106376405552,-0.494716581155506,3.0459539352954725,-0.16241761749017258,0.8709769982825785,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1841,6.689677613601621,-0.4940849864447314,3.0455668517935477,-0.16223087867986302,0.8711240442099938,NA,Bacteria,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1880,6.419413134038025,-0.4937617438298353,3.045336100109973,-0.1621370277691203,0.8711979480136453,NA,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Not tested or unresolved,FALSE
ASV_1774,5.08209900285418,-0.49288492356052477,3.046486567303445,-0.1617879851663994,0.8714728148368878,NA,Bacteria,Pseudomonadota,Gammaproteobacteria_2,Nitrosococcales_2,Nitrosococcaceae_2,Cm1-21_2,NA,Not tested or unresolved,FALSE
ASV_713,9.134690006328562,-0.4927630555879134,3.044368658824012,-0.16186050732050938,0.871415703240056,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1068,9.976731451714704,-0.4926253450124984,3.0440819439178495,-0.16183051379309152,0.8714393232272434,NA,Bacteria,Pseudomonadota,Alphaproteobacteria_2,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1040,15.121821513105216,-0.49187692174209435,3.0430924365554404,-0.1616371937419237,0.8715915660611839,NA,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA,Not tested or unresolved,FALSE
ASV_1667,5.517782467035955,-0.49077896032114715,3.0460837601881914,-0.16111801216222174,0.8720004539293855,NA,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Not tested or unresolved,FALSE
ASV_980,6.637119338722702,-0.4897742439613619,3.045208137693314,-0.16083440665318735,0.8722238254046566,NA,Bacteria,Planctomycetota,Pla3 lineage,Incertae Sedis_135,Incertae sedis (Planctomycetota),Incertae Sedis_737,NA,Not tested or unresolved,FALSE
ASV_3077,2.4006080598513244,-0.4888179234652934,3.0519681995311587,-0.1601648154592126,0.8727512447397996,NA,Bacteria,Pseudomonadota,Gammaproteobacteria_2,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1096,9.816490990458803,-0.4877775320849561,3.0440717576519303,-0.16023851305700076,0.8726931923099743,NA,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospina,NA,Not tested or unresolved,FALSE
ASV_1238,12.050575414240221,-0.48748223015710557,3.0435243933400233,-0.16017030493458048,0.8727469205944526,NA,Bacteria,Pseudomonadota,Alphaproteobacteria_2,Kiloniellales_2,Kiloniellaceae_2,Incertae Sedis_791,NA,Not tested or unresolved,FALSE
ASV_1602,5.315653171553596,-0.48743563271220813,3.046758155842766,-0.159985009567449,0.8728928827455112,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1511,8.81418138556947,-0.4871927267471041,3.044277848397183,-0.1600355654145077,0.8728530581137713,NA,Bacteria,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1205,6.855732885238422,-0.48712011524015086,3.045997095138549,-0.15992139848642697,0.8729429919051513,NA,Bacteria,Myxococcota,bacteriap25,Incertae Sedis_108,Incertae sedis (Myxococcota),Incertae Sedis_602,NA,Not tested or unresolved,FALSE
ASV_1598,6.223934991329848,-0.48551938623367474,3.100315602995707,-0.15660321348076223,0.875557569805571,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2690,3.253913453630392,-0.4835097977403716,3.0491936995988267,-0.15856972215441267,0.8740078851435285,NA,Bacteria,Thermodesulfobacteriota,Incertae Sedis_50,Incertae Sedis_156,Incertae sedis (Thermodesulfobacteriota),Incertae Sedis_1019,NA,Not tested or unresolved,FALSE
ASV_1843,4.197643875681667,-0.48100282262717725,3.048742185584244,-0.15777090791788306,0.8746373236238929,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1417,5.945194555884811,0.4807447361308408,3.0458164928800797,0.15783772175856056,0.8745846735416243,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1773,4.821318741417011,-0.47580390533698036,3.0468543839239763,-0.1561623383931473,0.875905062082619,NA,Bacteria,Bacteroidota,Bacteroidia,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_736,13.105602731589679,-0.4745020298764126,3.04781543222148,-0.15568594635356886,0.8762805752725306,NA,Bacteria,Patescibacteria,Gracilibacteria,Candidatus Peribacteria,Incertae sedis (Patescibacteria),Incertae Sedis_648,NA,Not tested or unresolved,FALSE
ASV_1570,9.247246245472299,0.4738501651782087,3.0456243090009805,0.15558391879714148,0.8763610015107263,NA,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup 10,NA,Not tested or unresolved,FALSE
ASV_1289,8.749654333143946,0.46632804840784214,3.048351623697831,0.1529771187754773,0.8784163194593414,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1402,7.844574281761615,0.46519200152732076,3.047188949893546,0.15266267014507662,0.8786643005283729,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_972,14.908950424366216,-0.4633793358331654,3.0453730144358064,-0.1521584822734801,0.8790619389503467,NA,Bacteria,Pseudomonadota,Gammaproteobacteria_2,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_28,3.927918254854004,-0.4591146126530834,3.0489263671423044,-0.1505823878204714,0.880305155439069,NA,Bacteria,Pseudomonadota,Gammaproteobacteria_2,Pseudomonadales_2,Halieaceae_2,OM60(NOR5) clade_2,NA,Not tested or unresolved,FALSE
ASV_2434,5.073690981308477,-0.45102353597892547,3.101243060449382,-0.14543314638278318,0.8843688958273185,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1813,7.49701598833456,-0.4472579998831935,3.0462950498089527,-0.14682031535692613,0.8832738491181501,NA,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Not tested or unresolved,FALSE
ASV_1729,5.5506034971878355,-0.4469277816332697,2.9557817304228524,-0.15120459573628003,0.8798143251054663,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1103,9.75796302500836,-0.4467416228893006,3.044215104928584,-0.14675100395041926,0.8833285590422594,NA,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Not tested or unresolved,FALSE
ASV_1854,5.138766863676139,-0.444326608393057,3.100566664801706,-0.14330496855208677,0.8860493319981979,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1316,11.307872933887905,-0.4436883165147134,3.0437439587127306,-0.14577057812128172,0.8841025030236297,NA,Bacteria,Bacteroidota,Bacteroidia,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_644,16.262375578429292,-0.44339094738898116,3.0445891488610552,-0.14563244027682634,0.8842115573582918,NA,Bacteria,Planctomycetota,OM190,Incertae Sedis_134,Incertae sedis (Planctomycetota),Incertae Sedis_714,NA,Not tested or unresolved,FALSE
ASV_997,6.35050626672704,-0.4426172138264207,3.1002874415911683,-0.1427665086432293,0.8864745883077434,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_902,16.16140911546497,-0.44109183956984144,3.0458801283710955,-0.1448158893257998,0.8848562366063986,NA,Bacteria,Pseudomonadota,Alphaproteobacteria_2,Rhodobacterales_2,Paracoccaceae,NA,NA,Not tested or unresolved,FALSE
ASV_1931,7.581747631849238,-0.43947238804086536,3.1006216072811377,-0.1417368656042581,0.8872878543488741,NA,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Not tested or unresolved,FALSE
ASV_1749,5.78925615312697,-0.4374771806377918,3.0475209836701396,-0.14355181899713668,0.8858543893389041,NA,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales_2,DEV007_2,Incertae Sedis_1063,NA,Not tested or unresolved,FALSE
ASV_1548,9.09335269433373,-0.43722692037323435,3.0465987415515046,-0.1435131297108634,0.8858849425742381,NA,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,Incertae Sedis_745,NA,Not tested or unresolved,FALSE
ASV_1870,4.458568272586189,-0.43671195624640974,3.0486292811860944,-0.14324862617487663,0.8860938276504615,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1433,5.70034788493451,-0.4361475138303172,3.047972923621271,-0.14309428750178463,0.8862157164289319,NA,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Pedosphaerales_2,Pedosphaeraceae_2,NA,NA,Not tested or unresolved,FALSE
ASV_1328,8.765424841738387,-0.43605827354534354,3.0458905055608194,-0.14316281978923437,0.8861615928062194,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2270,2.9917006390326524,-0.43558777405742377,3.05129307757368,-0.14275514117568588,0.8864835662784027,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2469,4.162311257031934,-0.43414471834940993,3.0484145855289944,-0.1424165598768359,0.8867509828184046,NA,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Bremerella,NA,Not tested or unresolved,FALSE
ASV_2088,4.053675834644897,-0.4330585934204405,3.100803323573922,-0.13966012940198547,0.8889285297145784,NA,Bacteria,Rhodothermota,Rhodothermia_2,Rhodothermales_2,Rhodothermaceae_2,Incertae Sedis_977,NA,Not tested or unresolved,FALSE
ASV_1161,13.847660840325478,-0.4328130257873891,3.043291125764291,-0.142218738826274,0.8869072307930235,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2190,5.314662077792197,-0.431914370622502,3.0467931644697024,-0.14176031890162033,0.8872693283810674,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1271,8.992992396889376,-0.4301161914047415,3.0448011462086613,-0.141262489979129,0.8876625810730203,NA,Bacteria,Pseudomonadota,Alphaproteobacteria_2,Rhodobacterales_2,Paracoccaceae,NA,NA,Not tested or unresolved,FALSE
ASV_2725,3.3337392038660147,-0.4297384143416615,3.0492071399684697,-0.14093447726417996,0.8879217050504857,NA,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maritimimonas,NA,Not tested or unresolved,FALSE
ASV_1439,10.349660607650799,0.4295703794030782,3.0448479176353267,0.14108106251056665,0.8878059039351435,NA,Bacteria,Planctomycetota,Pla3 lineage,Incertae Sedis_135,Incertae sedis (Planctomycetota),Incertae Sedis_737,NA,Not tested or unresolved,FALSE
ASV_2416,4.345466388342766,-0.429009199874311,3.0473634066907214,-0.14078045267997516,0.8880433857578237,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2822,3.087112687036472,-0.42768972081547596,3.049775130809766,-0.14023647727165944,0.8884731519670847,NA,Bacteria,Pseudomonadota,Gammaproteobacteria_2,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1554,6.275809667343978,-0.4276217766287733,3.045812184172697,-0.1403966334007308,0.8883466176662068,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2103,5.5865097117803195,-0.4267156793321585,3.046218721863771,-0.1400804467090533,0.8885964295212729,NA,Bacteria,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_940,16.249613306547324,0.42669345888073895,2.67341547325303,0.15960611552888765,0.8731913612489566,NA,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,NA,NA,Not tested or unresolved,FALSE
ASV_2956,2.751793667529637,-0.42601947181954547,3.050707966099015,-0.13964610069324426,0.8889396143838328,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_992,10.365427567161532,-0.42500821783920617,3.0440935099158732,-0.13961733319123687,0.8889623448577302,NA,Bacteria,Planctomycetota,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2957,2.7460235415733907,-0.4241245833079711,3.0507627185177917,-0.13902247484984062,0.8894323891412789,NA,Bacteria,Pseudomonadota,Gammaproteobacteria_2,Pseudomonadales_2,KI89A clade_2,Incertae Sedis_945,NA,Not tested or unresolved,FALSE
ASV_1429,9.957197217281667,-0.424077941873979,3.044902224355115,-0.13927473220057016,0.8892330560447529,NA,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales_2,DEV007_2,Incertae Sedis_1063,NA,Not tested or unresolved,FALSE
ASV_1462,5.979720544031988,-0.4220508325898945,3.0459973539753706,-0.1385591592977159,0.8897985180764094,NA,Bacteria,Pseudomonadota,Alphaproteobacteria_2,Rhodobacterales_2,Paracoccaceae,NA,NA,Not tested or unresolved,FALSE
ASV_1696,5.892978101505923,-0.42203966173009255,3.046848898446868,-0.13851676791232653,0.88983201847813,NA,Bacteria,Latescibacterota,Incertae Sedis_30,Incertae Sedis_102,Incertae sedis (Latescibacterota),Incertae Sedis_592,NA,Not tested or unresolved,FALSE
ASV_2389,4.474549772713784,-0.4193048005023123,3.047161148929072,-0.13760506255131186,0.8905525542580385,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_872,11.26133366484326,-0.4188085635300875,3.0448723607011092,-0.13754552372555054,0.8905996119247118,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1510,5.8022751970139,-0.4184922691576102,3.0460265279265135,-0.13738956812122236,0.8907228762902691,NA,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rubripirellula,NA,Not tested or unresolved,FALSE
ASV_1265,7.12593323818845,-0.4182377819913094,3.045911890032529,-0.13731118860002312,0.8907848269816259,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
